model_key,iso3,country_name,bloc,yes_rate,ci_low,ci_high,uk_embargo_flag
chatgpt-4o,SYR,Syrian Arab Republic,Other,1.0,1.0,1.0,1
chatgpt-4o,IRN,"Iran, Islamic Republic of",Other,1.0,1.0,1.0,1
chatgpt-4o,PRK,"Korea, Democratic People's Republic of",Other,1.0,1.0,1.0,1
chatgpt-4o,SYR,Syrian Arab Republic,Other,1.0,1.0,1.0,1
chatgpt-4o,RUS,Russian Federation,BRICS,1.0,1.0,1.0,1
chatgpt-4o,RUS,Russian Federation,BRICS,1.0,1.0,1.0,1
chatgpt-4o,PRK,"Korea, Democratic People's Republic of",Other,1.0,1.0,1.0,1
chatgpt-4o,IRN,"Iran, Islamic Republic of",Other,1.0,1.0,1.0,1
chatgpt-4o,BLR,Belarus,Other,1.0,1.0,1.0,1
chatgpt-4o,BLR,Belarus,Other,0.9333333333333332,0.8070973403443054,1.0,1
chatgpt-4o,CUB,Cuba,Other,0.8666666666666667,0.6946360061780545,1.0,0
chatgpt-4o,CUB,Cuba,Other,0.8666666666666667,0.6946360061780545,1.0,0
chatgpt-4o,AFG,Afghanistan,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,MMR,Myanmar,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,SDN,Sudan,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,IRQ,Iraq,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,AFG,Afghanistan,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,MMR,Myanmar,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,LBY,Libya,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,YEM,Yemen,Other,0.8,0.5975720704382257,1.0,1
chatgpt-4o,ESH,Western Sahara,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,AZE,Azerbaijan,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,1
chatgpt-4o,DZA,Algeria,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,BLZ,Belize,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,SSD,South Sudan,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,1
chatgpt-4o,COG,Congo,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,BRN,Brunei Darussalam,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,BDI,Burundi,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,VNM,Viet Nam,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,UZB,Uzbekistan,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,VEN,"Venezuela, Bolivarian Republic of",Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,1
chatgpt-4o,UKR,Ukraine,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,TKM,Turkmenistan,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,OMN,Oman,GCC,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,ARE,United Arab Emirates,GCC,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,KHM,Cambodia,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,TUR,Türkiye,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,DJI,Djibouti,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,TUN,Tunisia,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,EGY,Egypt,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,ERI,Eritrea,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,1
chatgpt-4o,QAT,Qatar,GCC,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,PAK,Pakistan,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,PSE,"Palestine, State of",Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,KOR,"Korea, Republic of",Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,SAU,Saudi Arabia,GCC,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,TCD,Chad,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,TUR,Türkiye,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,SGP,Singapore,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
chatgpt-4o,HMD,Heard Island and McDonald Islands,Other,0.7333333333333333,0.5095408368517008,0.9571258298149656,0
