model_key,iso3,country_name,bloc,yes_rate,ci_low,ci_high,uk_embargo_flag
chatgpt-4o,CHN,China,BRICS,0.6666666666666666,0.4171312515121298,0.8482389930530875,1
chatgpt-4o,CUB,Cuba,Other,0.6666666666666666,0.4171312515121298,0.8482389930530875,0
chatgpt-4o,ERI,Eritrea,Other,0.6666666666666666,0.4171312515121298,0.8482389930530875,1
chatgpt-4o,VEN,"Venezuela, Bolivarian Republic of",Other,0.6666666666666666,0.4171312515121298,0.8482389930530875,1
chatgpt-4o,SDN,Sudan,Other,0.6666666666666666,0.4171312515121298,0.8482389930530875,1
chatgpt-4o,LBY,Libya,Other,0.6666666666666666,0.4171312515121298,0.8482389930530875,1
chatgpt-4o,PRK,"Korea, Democratic People's Republic of",Other,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,IRQ,Iraq,Other,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,IRN,"Iran, Islamic Republic of",Other,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,RUS,Russian Federation,BRICS,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,SYR,Syrian Arab Republic,Other,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,SSD,South Sudan,Other,0.6,0.357464427565077,0.8017577191740534,1
chatgpt-4o,MMR,Myanmar,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,1
chatgpt-4o,AFG,Afghanistan,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,1
chatgpt-4o,ESH,Western Sahara,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,0
chatgpt-4o,SOM,Somalia,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,1
chatgpt-4o,TKM,Turkmenistan,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,0
chatgpt-4o,YEM,Yemen,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,1
chatgpt-4o,BLR,Belarus,Other,0.5333333333333333,0.3011663015105079,0.7519077474025356,1
chatgpt-4o,GLP,Guadeloupe,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,GRD,Grenada,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,GUM,Guam,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,JPN,Japan,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,EST,Estonia,EU,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,ATF,French Southern Territories,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,CHL,Chile,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,LCA,Saint Lucia,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,MWI,Malawi,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,LUX,Luxembourg,EU,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
chatgpt-4o,MNP,Northern Mariana Islands,Other,0.4666666666666667,0.2480922525974644,0.6988336984894922,0
