run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
13c2519bdd7f47239ce038d6bb47788794650410,2025-10-26T17:41:42.116950+00:00,34,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,6675,YES,The project involves research into multiple technologies listed on the UK Strategic Export Control Lists. Specifically,"YES
Rationale: The project involves research into multiple technologies listed on the UK Strategic Export Control Lists. Specifically",,642,598,1240
71154b5775ddd45e7f4821273ff29e25f9a7b330,2025-10-26T17:41:42.368542+00:00,26,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,6271,YES,"The project focuses on developing novel distributed architectures and methods for machine learning, specifically mentioning their use","YES
Rationale: The project focuses on developing novel distributed architectures and methods for machine learning, specifically mentioning their use",,438,598,1036
01f12b9a0063a8fd09ee394aa7cae3dbdad2cd66,2025-10-26T17:41:42.991911+00:00,2,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7235,NO,"The project focuses on reducing carbon emissions in computer networks. The described technology, including telemetry and routing algorithms","NO
Rationale: The project focuses on reducing carbon emissions in computer networks. The described technology, including telemetry and routing algorithms",,137,598,735
4a62b2b4d9847f1cb3e0fd4b07f9226f43307c7f,2025-10-26T17:41:43.502897+00:00,25,---,(none),content_only,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,6723,YES,"The project involves the development and testing of ""future networks"" technology, specifically mentioning ""6G""","YES
Rationale: The project involves the development and testing of ""future networks"" technology, specifically mentioning ""6G""",,764,598,1362
df82e923bde3aed2558b032b7a8b8ab6bb14b9a1,2025-10-26T17:41:43.591472+00:00,18,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7161,YES,"The project involves the development and use of ""cryptographic tools"" and ""","YES
Rationale: The project involves the development and use of ""cryptographic tools"" and """,,150,598,748
1282a729221905b467266a274e9baf4dac315e42,2025-10-26T17:41:44.069958+00:00,1,---,(none),baseline,0,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,6959,YES,"The project focuses on the ""development"" of quantum computers and related components, specifically a ""","YES
Rationale: The project focuses on the ""development"" of quantum computers and related components, specifically a """,,406,598,1004
788569b43dcb3cbed2e7cafab0b2733941821db3,2025-10-26T17:41:50.946366+00:00,6,CMR,Cameroon,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,6360,YES,The addition of a partner in Cameroon constitutes an export of technology.,"1) Decision: YES
2) Rationale: The addition of a partner in Cameroon constitutes an export of technology.",,176,597,773
1b753e40ff5e5de102337849d1e6e1d1103b0e07,2025-10-26T17:41:52.156034+00:00,24,MSR,Montserrat,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7254,YES,The addition of a partner in Montserrat constitutes an export,"1) Decision: YES
2) Rationale: The addition of a partner in Montserrat constitutes an export",,274,597,871
20b4aa3406a74a83aa7b81b286331c893f733a08,2025-10-26T17:41:52.583384+00:00,2,TWN,"Taiwan, Province of China",single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7022,NO,The addition of a partner in Taiwan does not change the assessment,"1) Decision: NO
2) Rationale: The addition of a partner in Taiwan does not change the assessment",,166,597,763
5cbe12bb4571b21ee7b98201102b4819140816d1,2025-10-26T17:41:53.188326+00:00,2,IOT,British Indian Ocean Territory,single_partner,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7287,NO,The addition of a partner in the British Indian Ocean Territory,"1) Decision: NO
2) Rationale: The addition of a partner in the British Indian Ocean Territory",,165,597,762
