run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
d21227ce20c8178003e7d02c38c060dcf2d04431,2025-11-03T10:50:30.090390+00:00,1,MAR,Morocco,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2325,NO,"The project involves a UK-based academic research collaboration with a public university in Morocco, which does not inherently trigger UK/EU dual-use or sanctions controls without additional specific technical details or end-use concerns.","NO
Rationale: The project involves a UK-based academic research collaboration with a public university in Morocco, which does not inherently trigger UK/EU dual-use or sanctions controls without additional specific technical details or end-use concerns.",,139,44,183
78fd85e707a918612c31378878c65f25654d6944,2025-11-03T10:50:30.123842+00:00,1,AND,Andorra,country_only,0,Other,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2050,NO,"The project involves a UK-based academic institution collaborating with a public university in Andorra, which is not subject to EU or UK sanctions, and no specific dual-use items or technologies are mentioned.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Andorra, which is not subject to EU or UK sanctions, and no specific dual-use items or technologies are mentioned.",,140,43,183
7d47fe6ff6ae6f0755359a6a98a85d953a797ee1,2025-11-03T10:50:30.978353+00:00,1,HMD,Heard Island and McDonald Islands,country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2564,NO,"Heard Island and McDonald Islands are not subject to UK/EU sanctions, and the project involves a public university, which typically does not trigger export control concerns without specific technical details or end-use/end-user information.","NO
Rationale: Heard Island and McDonald Islands are not subject to UK/EU sanctions, and the project involves a public university, which typically does not trigger export control concerns without specific technical details or end-use/end-user information.",,143,47,190
ea2b2c52e647ceced23214791668083b7e2d9207,2025-11-03T10:50:31.397550+00:00,1,DJI,Djibouti,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2651,NO,"The project involves a UK-based academic institution collaborating with a public university in Djibouti, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Djibouti, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.",,142,59,201
fd43aa01d0e3994c07476852ba24f038f4804db2,2025-11-03T10:50:32.092466+00:00,1,PRI,Puerto Rico,country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1646,NO,"The project involves a UK-based academic research project with a public university in Puerto Rico, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific end-use concerns.","NO
Rationale: The project involves a UK-based academic research project with a public university in Puerto Rico, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific end-use concerns.",,140,45,185
eca3c36a1018c8f5ca5174c5fa6027e55648f315,2025-11-03T10:50:32.258720+00:00,1,JAM,Jamaica,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2145,NO,"The project involves a UK-based academic research project with a public university in Jamaica, and no specific technical details, end use, or sanctions exposure are provided that would trigger export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic research project with a public university in Jamaica, and no specific technical details, end use, or sanctions exposure are provided that would trigger export control review under UK/EU dual-use and sanctions regulations.",,139,51,190
e7e98a68e226a1817be802b51c8025a0bdd7a10c,2025-11-03T10:50:33.058605+00:00,1,SHN,"Saint Helena, Ascension and Tristan da Cunha",country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2050,NO,"The project involves a UK-based academic institution collaborating with a public university in Saint Helena, Ascension and Tristan da Cunha, which does not trigger UK/EU dual-use or sanctions controls based on the provided information.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Saint Helena, Ascension and Tristan da Cunha, which does not trigger UK/EU dual-use or sanctions controls based on the provided information.",,149,49,198
8f895fd4f2a33849d88978fa267555b154052884,2025-11-03T10:50:33.713454+00:00,1,PRY,Paraguay,country_only,0,Other,South America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2312,NO,"The provided information does not indicate any involvement of dual-use items, sensitive technologies, or sanctioned entities, and the international partner is a public university in Paraguay, which is not subject to UK/EU sanctions.","NO
Rationale: The provided information does not indicate any involvement of dual-use items, sensitive technologies, or sanctioned entities, and the international partner is a public university in Paraguay, which is not subject to UK/EU sanctions.",,140,47,187
f88172cbdcf7fe19a4bfe828b77aca8b4995d5ca,2025-11-03T10:50:34.056709+00:00,1,ARM,Armenia,country_only,0,Other,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1951,NO,"The project involves a UK-based academic research collaboration with a public university in Armenia, which does not inherently trigger UK/EU dual-use or sanctions controls without additional specific technical details or end-use concerns.","NO
Rationale: The project involves a UK-based academic research collaboration with a public university in Armenia, which does not inherently trigger UK/EU dual-use or sanctions controls without additional specific technical details or end-use concerns.",,139,44,183
292960edc8959db7419183caf7f96ba6b229e33e,2025-11-03T10:50:35.503961+00:00,1,SMR,San Marino,country_only,0,Other,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1446,NO,"The project involves a UK-based academic research activity with a public university in San Marino, which is not subject to UK/EU dual-use or sanctions controls.","NO
Rationale: The project involves a UK-based academic research activity with a public university in San Marino, which is not subject to UK/EU dual-use or sanctions controls.",,140,36,176
3930c93ac557e54053925c397d23cf3315813fc8,2025-11-03T10:50:35.619463+00:00,1,TCA,Turks and Caicos Islands,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1890,NO,"The project involves a UK-based academic research project with an international partner located in Turks and Caicos Islands, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.","NO
Rationale: The project involves a UK-based academic research project with an international partner located in Turks and Caicos Islands, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.",,143,47,190
c0eaedfedd68779728b08a3ced8ef68f38baf93e,2025-11-03T10:50:37.946664+00:00,1,ERI,Eritrea,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2089,NO,"The project involves a UK-based academic research activity with a public university in Eritrea, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research activity with a public university in Eritrea, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,141,55,196
d6e9a0f6206d6257306395b5c06a65f2f94fb936,2025-11-03T10:50:39.082750+00:00,1,SLE,Sierra Leone,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,6017,NO,"The project involves a UK-based academic institution collaborating with a public university in Sierra Leone, which does not inherently trigger UK/EU dual-use or sanctions controls without specific technical details or concerns.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Sierra Leone, which does not inherently trigger UK/EU dual-use or sanctions controls without specific technical details or concerns.",,140,43,183
b4bfd7681c7f0b90d97a6b2ab0109f9e58a843a5,2025-11-03T10:50:39.469731+00:00,1,IND,India,country_only,0,BRICS,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,7042,NO,"The project involves a UK-based academic institution collaborating with a public university in India, and no specific technical details, end use, end user, or sanctions exposure are provided that would indicate a need for export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in India, and no specific technical details, end use, end user, or sanctions exposure are provided that would indicate a need for export control review under UK/EU dual-use and sanctions regulations.",,139,58,197
8f23876a54363ab9957db6cefd1eeadbc861749d,2025-11-03T10:50:40.426423+00:00,1,VGB,"Virgin Islands, British",country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,4916,NO,"The British Virgin Islands are a British Overseas Territory, and the project involves a public university, which generally does not trigger UK/EU dual-use or sanctions controls for academic research without additional technical or end-use concerns.","NO
Rationale: The British Virgin Islands are a British Overseas Territory, and the project involves a public university, which generally does not trigger UK/EU dual-use or sanctions controls for academic research without additional technical or end-use concerns.",,142,49,191
fc237083abd08103f7eed953e6ab801e81e708bd,2025-11-03T10:50:40.925374+00:00,1,TON,Tonga,country_only,0,Other,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2961,NO,"The project involves a UK-based academic institution collaborating with a public university in Tonga, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Tonga, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.",,140,57,197
6a9859060106c4189e333f93051c5739654b905f,2025-11-03T10:50:41.375385+00:00,1,AUT,Austria,country_only,0,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1887,NO,"The project involves a UK-based academic institution collaborating with a public university in Austria, which is within the EU and not subject to UK/EU dual-use or sanctions controls.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Austria, which is within the EU and not subject to UK/EU dual-use or sanctions controls.",,139,40,179
e4430c58e4a45edec2bee73b41e68585bb4711d8,2025-11-03T10:50:42.269583+00:00,1,NFK,Norfolk Island,country_only,0,Other,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1818,NO,"Norfolk Island is not subject to UK/EU dual-use or sanctions controls, and the project is described as a general academic research activity without specific technical details that would suggest it involves controlled items.","NO
Rationale: Norfolk Island is not subject to UK/EU dual-use or sanctions controls, and the project is described as a general academic research activity without specific technical details that would suggest it involves controlled items.",,140,44,184
2d541d9cfce5ce497252b066c192afc9b686214b,2025-11-03T10:50:43.234429+00:00,1,BHR,Bahrain,country_only,0,GCC,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2307,NO,"The project involves a UK-based academic institution collaborating with a public university in Bahrain, and without specific technical details, end use, end user, or sanctions exposure information, it does not meet the criteria for dual-use or sanctions control under UK/EU regulations.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Bahrain, and without specific technical details, end use, end user, or sanctions exposure information, it does not meet the criteria for dual-use or sanctions control under UK/EU regulations.",,139,57,196
808ab38ed5f9ed433c6810cc3dfd5b5ca7345558,2025-11-03T10:50:43.258278+00:00,1,ZAF,South Africa,country_only,0,BRICS,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1858,NO,"The project involves a UK-based academic institution collaborating with a public university in South Africa, which does not inherently trigger UK/EU dual-use or sanctions controls without specific technical details or concerns.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in South Africa, which does not inherently trigger UK/EU dual-use or sanctions controls without specific technical details or concerns.",,140,43,183
42ed2b48ec796376dac53d844d5d9668f245cfd8,2025-11-03T10:50:43.323129+00:00,1,SEN,Senegal,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,4232,NO,"The project involves a UK-based academic research project with a public university in Senegal, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic research project with a public university in Senegal, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.",,140,57,197
7854668b6d349e551310d0fa549071d019f76511,2025-11-03T10:50:44.180866+00:00,1,BEN,Benin,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1889,NO,"The project involves a UK-based academic institution collaborating with a public university in Benin, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Benin, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.",,140,44,184
97ebbdb3e723d012d0f9438dce5b5d4175856182,2025-11-03T10:50:44.650582+00:00,1,JOR,Jordan,country_only,0,Other,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1405,NO,"The provided information does not indicate the involvement of controlled dual-use items, technologies, or activities that would trigger export control review under UK/EU regulations.","NO
Rationale: The provided information does not indicate the involvement of controlled dual-use items, technologies, or activities that would trigger export control review under UK/EU regulations.",,139,35,174
3790d439151104fe4519c56d60b86a68a61a7c0b,2025-11-03T10:50:46.029144+00:00,1,ESH,Western Sahara,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2454,NO,"The project involves a UK-based academic research activity with a public university in Western Sahara, and no specific technical details, end use, end user, or sanctions exposure have been provided to indicate that it falls under UK/EU dual-use or sanctions control.","NO
Rationale: The project involves a UK-based academic research activity with a public university in Western Sahara, and no specific technical details, end use, end user, or sanctions exposure have been provided to indicate that it falls under UK/EU dual-use or sanctions control.",,140,56,196
c493b60a0d2200916e023eb6389d978660152ed5,2025-11-03T10:50:46.038133+00:00,1,PER,Peru,country_only,0,Other,South America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2107,NO,"The project involves a UK-based academic institution collaborating with a public university in Peru, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Peru, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.",,139,56,195
10684c64c40c1c63a7fd60c9dd54e5449c1b38ea,2025-11-03T10:50:46.084468+00:00,1,CMR,Cameroon,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1839,NO,"The project involves a UK-based academic institution collaborating with a public university in Cameroon, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Cameroon, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific concerns.",,139,43,182
9644cb5134420723fd4dc91d2673d5a2349f96d5,2025-11-03T10:50:46.553235+00:00,1,CXR,Christmas Island,country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1899,NO,"Christmas Island is a British Overseas Territory, and the project involves a public university, which generally does not trigger export control review under UK/EU dual-use and sanctions regimes without specific technical details or concerns.","NO
Rationale: Christmas Island is a British Overseas Territory, and the project involves a public university, which generally does not trigger export control review under UK/EU dual-use and sanctions regimes without specific technical details or concerns.",,140,47,187
1adecbf9453d334a2c5a0ba8a33fdc832d0d37ed,2025-11-03T10:50:47.674324+00:00,1,ASM,American Samoa,country_only,0,Other,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1641,NO,"The project involves a UK-based academic research project with a public university in American Samoa, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific end-use concerns.","NO
Rationale: The project involves a UK-based academic research project with a public university in American Samoa, which does not inherently trigger UK/EU dual-use or sanctions controls without additional technical details or specific end-use concerns.",,140,45,185
821fc1ffc4f4271576c1ddace6ab8e6b98b2ca14,2025-11-03T10:50:48.212088+00:00,1,BMU,Bermuda,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1823,NO,"The project involves a UK-based academic research activity with a public university in Bermuda, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic research activity with a public university in Bermuda, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.",,139,56,195
84633ed9a9d07cd147fc9f1cd273757a10d36079,2025-11-03T10:50:48.688472+00:00,1,KIR,Kiribati,country_only,0,Other,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1973,NO,"The project involves a UK-based academic research activity with a public university in Kiribati, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research activity with a public university in Kiribati, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,141,55,196
795016d89e7256a3bc979abfdfc8996d971a71aa,2025-11-03T10:50:48.920176+00:00,1,SLV,El Salvador,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1865,NO,"The project involves a UK-based academic research project with a public university in El Salvador, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research project with a public university in El Salvador, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,140,54,194
4829dcfca6221b6e02fad6bd75d8d9fa5cffb2f9,2025-11-03T10:50:49.889429+00:00,1,BRB,Barbados,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2192,NO,"The project involves a UK-based academic research project with a public university in Barbados, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research project with a public university in Barbados, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,140,57,197
6c36f80a04074f4adcb33059983356b9756682ce,2025-11-03T10:50:50.089848+00:00,1,MDG,Madagascar,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1861,NO,"The project involves a UK-based academic research collaboration with a public university in Madagascar, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic research collaboration with a public university in Madagascar, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regulations.",,139,56,195
62c6262f3b26b4b3492339a046c617d27adb9f3b,2025-11-03T10:50:50.642925+00:00,1,NAM,Namibia,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1924,NO,"The project involves a UK-based academic research collaboration with a public university in Namibia, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research collaboration with a public university in Namibia, and no specific technical details, end use, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,140,54,194
30f7665f345be90717fa575c1ac09418014a8cb6,2025-11-03T10:50:50.986322+00:00,1,BHS,Bahamas,country_only,0,Other,North America,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1952,NO,"The project involves a UK-based academic research activity with a public university in the Bahamas, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: The project involves a UK-based academic research activity with a public university in the Bahamas, and no specific technical details, end use, end user, or sanctions exposure are provided to indicate a need for export control review under UK/EU dual-use and sanctions regimes.",,139,57,196
440e9c74a9fd9deb2393b1e12390d559cdac414c,2025-11-03T10:50:51.720535+00:00,1,ITA,Italy,country_only,0,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1814,NO,"The project involves a UK-based academic institution collaborating with a public university in Italy, which does not trigger UK/EU dual-use or sanctions controls based on the information provided.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Italy, which does not trigger UK/EU dual-use or sanctions controls based on the information provided.",,139,39,178
a44821db3ea6ba1c48b4c8a2fd0537737127f2f0,2025-11-03T10:50:52.491856+00:00,1,BEL,Belgium,country_only,0,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2241,NO,"The project involves a UK-based academic institution collaborating with a public university in Belgium, which is within the EU, and no specific technical details, end use, or sanctions exposure are provided to indicate controlled activity.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Belgium, which is within the EU, and no specific technical details, end use, or sanctions exposure are provided to indicate controlled activity.",,139,46,185
55ca6c44d23e69538ceaf74409e28f3351626dd8,2025-11-03T10:50:52.553401+00:00,1,SGS,South Georgia and the South Sandwich Islands,country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1891,NO,"South Georgia and the South Sandwich Islands are a British Overseas Territory, and the project involves a public university, which generally does not trigger export control review under UK/EU dual-use and sanctions regimes.","NO
Rationale: South Georgia and the South Sandwich Islands are a British Overseas Territory, and the project involves a public university, which generally does not trigger export control review under UK/EU dual-use and sanctions regimes.",,145,46,191
2105ca384de9317c0000095dfae7525fe2454394,2025-11-03T10:50:53.150431+00:00,1,PAN,Panama,country_only,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2137,NO,"The project involves a UK-based academic institution collaborating with a public university in Panama, and no specific technical details, end use, end user, or sanctions exposure are provided that would indicate a need for export control review under UK/EU dual-use and sanctions regulations.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Panama, and no specific technical details, end use, end user, or sanctions exposure are provided that would indicate a need for export control review under UK/EU dual-use and sanctions regulations.",,139,58,197
f1327091ea9799ca8cdfb928c29b95ca46bf9641,2025-11-03T10:50:53.286538+00:00,1,MYT,Mayotte,country_only,0,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1547,NO,"The project involves a UK-based academic research project with a public university in Mayotte, which is a French department and not subject to specific UK/EU dual-use or sanctions controls.","NO
Rationale: The project involves a UK-based academic research project with a public university in Mayotte, which is a French department and not subject to specific UK/EU dual-use or sanctions controls.",,140,41,181
e312dec4a0b78fe3eccb4210e16bf32ed389f0e3,2025-11-03T10:50:54.468529+00:00,1,HKG,Hong Kong,country_only,0,Other,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1641,NO,"The provided information does not indicate that the research involves dual-use items or is subject to sanctions, and the partner is a public university in Hong Kong, which is not subject to UK/EU export controls.","NO
Rationale: The provided information does not indicate that the research involves dual-use items or is subject to sanctions, and the partner is a public university in Hong Kong, which is not subject to UK/EU export controls.",,140,46,186
101cb551540a10026a6d55470890765d4ea4312d,2025-11-03T10:50:54.843418+00:00,1,KGZ,Kyrgyzstan,country_only,0,Other,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2330,NO,"The project involves a UK-based academic institution collaborating with a public university in Kyrgyzstan, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.","NO
Rationale: The project involves a UK-based academic institution collaborating with a public university in Kyrgyzstan, and no specific technical details, end use, end user, or sanctions exposure have been provided to suggest that the research falls under UK/EU dual-use or sanctions control.",,141,58,199
