run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
78fd85e707a918612c31378878c65f25654d6944,2025-11-03T10:11:21.811539+00:00,1,AND,Andorra,country_only,0,Other,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,1877,NO,"The project's international partner is a public university located in Andorra, which does not inherently suggest a dual-use or sanctions-related concern under UK/EU export control regulations.","NO
The project's international partner is a public university located in Andorra, which does not inherently suggest a dual-use or sanctions-related concern under UK/EU export control regulations.",,143,37,180
d21227ce20c8178003e7d02c38c060dcf2d04431,2025-11-03T10:11:22.510868+00:00,1,MAR,Morocco,country_only,0,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,2885,NO,"The project involves a public university in Morocco, but there is no indication of specific dual-use technology, sanctioned entities, or other controlled activities that would trigger export control review.","NO
The project involves a public university in Morocco, but there is no indication of specific dual-use technology, sanctioned entities, or other controlled activities that would trigger export control review.",,142,37,179
7d47fe6ff6ae6f0755359a6a98a85d953a797ee1,2025-11-03T10:11:22.549568+00:00,1,HMD,Heard Island and McDonald Islands,country_only,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,2273,NO,"The project's international partner is located in Heard Island and McDonald Islands, which is an Australian external territory with no known sanctions or restrictions that would trigger a dual-use or sanctions review under UK/EU regulations.","NO
The project's international partner is located in Heard Island and McDonald Islands, which is an Australian external territory with no known sanctions or restrictions that would trigger a dual-use or sanctions review under UK/EU regulations.",,146,44,190
ea2b2c52e647ceced23214791668083b7e2d9207,2025-11-03T10:11:22.669885+00:00,1,DJI,Djibouti,country_only,0,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,2061,NO,"The project's involvement with a public university in Djibouti, without any specified dual-use or sensitive technology, sanctions, or other controlling factors, does not inherently trigger a requirement for export control review under UK/EU regulations.","NO
The project's involvement with a public university in Djibouti, without any specified dual-use or sensitive technology, sanctions, or other controlling factors, does not inherently trigger a requirement for export control review under UK/EU regulations.",,145,49,194
eca3c36a1018c8f5ca5174c5fa6027e55648f315,2025-11-03T10:11:23.648874+00:00,1,JAM,Jamaica,country_only,0,Other,North America,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,1814,NO,"The project involves a public university in Jamaica, which does not inherently suggest involvement of controlled dual-use items, military goods, or exposure to sanctions regimes within the UK/EU jurisdictional scope.","NO
The project involves a public university in Jamaica, which does not inherently suggest involvement of controlled dual-use items, military goods, or exposure to sanctions regimes within the UK/EU jurisdictional scope.",,142,41,183
8f895fd4f2a33849d88978fa267555b154052884,2025-11-03T10:11:23.994444+00:00,1,PRY,Paraguay,country_only,0,Other,South America,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,812,NO,"The project involves a UK-based academic research project with a public university in Paraguay, and there is no indication of specific dual-use or sanctioned technologies, activities, or parties involved that would trigger export control review.","NO
The project involves a UK-based academic research project with a public university in Paraguay, and there is no indication of specific dual-use or sanctioned technologies, activities, or parties involved that would trigger export control review.",,143,45,188
fd43aa01d0e3994c07476852ba24f038f4804db2,2025-11-03T10:11:24.234527+00:00,1,PRI,Puerto Rico,country_only,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,1701,NO,"The project's international partner is located in Puerto Rico, which is a US territory and not subject to UK/EU dual-use or sanctions restrictions that would typically apply to collaborations with entities in non-EU or third countries.","NO
The project's international partner is located in Puerto Rico, which is a US territory and not subject to UK/EU dual-use or sanctions restrictions that would typically apply to collaborations with entities in non-EU or third countries.",,162,47,209
e7e98a68e226a1817be802b51c8025a0bdd7a10c,2025-11-03T10:11:24.333773+00:00,1,SHN,"Saint Helena, Ascension and Tristan da Cunha",country_only,0,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,1462,NO,"The project's international partner is located in a British overseas territory, Saint Helena, Ascension and Tristan da Cunha, which suggests that the collaboration is within the UK's jurisdictional scope and does not inherently trigger export control concerns.","NO
The project's international partner is located in a British overseas territory, Saint Helena, Ascension and Tristan da Cunha, which suggests that the collaboration is within the UK's jurisdictional scope and does not inherently trigger export control concerns.",,152,50,202
b4bfd7681c7f0b90d97a6b2ab0109f9e58a843a5,2025-11-03T10:11:24.856298+00:00,1,IND,India,country_only,0,BRICS,Asia,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,859,NO,"The project's involvement with a public university in India does not inherently imply the transfer of controlled dual-use items or technology, or exposure to sanctions, based on the information provided.","NO
The project's involvement with a public university in India does not inherently imply the transfer of controlled dual-use items or technology, or exposure to sanctions, based on the information provided.",,142,38,180
f88172cbdcf7fe19a4bfe828b77aca8b4995d5ca,2025-11-03T10:11:24.992440+00:00,1,ARM,Armenia,country_only,0,Other,Asia,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,0.0,1330,NO,"The project involves a public university in Armenia, but there is no indication of specific dual-use technology, sanctions exposure, or other controlling factors that would require an export control review.","NO
The project involves a public university in Armenia, but there is no indication of specific dual-use technology, sanctions exposure, or other controlling factors that would require an export control review.",,142,38,180
