run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
78fd85e707a918612c31378878c65f25654d6944,2025-11-03T10:53:08.543059+00:00,1,AND,Andorra,country_only,0,Other,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8170,NO,"The project involves collaboration with a public university in Andorra, which is not a sanctioned destination, and no","NO
Rationale: The project involves collaboration with a public university in Andorra, which is not a sanctioned destination, and no",,135,598,733
d21227ce20c8178003e7d02c38c060dcf2d04431,2025-11-03T10:53:08.588910+00:00,1,MAR,Morocco,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8523,NO,"Based on the information provided, the project involves collaboration with a public university in Morocco, a","NO
Rationale: Based on the information provided, the project involves collaboration with a public university in Morocco, a",,135,598,733
ea2b2c52e647ceced23214791668083b7e2d9207,2025-11-03T10:53:09.389734+00:00,1,DJI,Djibouti,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8345,NO,"The project involves collaboration with a public university in Djibouti, which is not subject to UK/","NO
Rationale: The project involves collaboration with a public university in Djibouti, which is not subject to UK/",,135,598,733
7d47fe6ff6ae6f0755359a6a98a85d953a797ee1,2025-11-03T10:53:09.500314+00:00,1,HMD,Heard Island and McDonald Islands,country_only,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8788,NO,"The project involves collaboration with a university in Heard Island and McDonald Islands, an external territory of","NO
Rationale: The project involves collaboration with a university in Heard Island and McDonald Islands, an external territory of",,139,598,737
eca3c36a1018c8f5ca5174c5fa6027e55648f315,2025-11-03T10:53:09.726291+00:00,1,JAM,Jamaica,country_only,0,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8330,NO,"The project involves collaboration with a public university in Jamaica, a country not currently subject to","NO
Rationale: The project involves collaboration with a public university in Jamaica, a country not currently subject to",,135,598,733
fd43aa01d0e3994c07476852ba24f038f4804db2,2025-11-03T10:53:10.201414+00:00,1,PRI,Puerto Rico,country_only,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8474,NO,"The project involves collaboration with a partner in Puerto Rico, a US territory not subject to UK sanctions","NO
Rationale: The project involves collaboration with a partner in Puerto Rico, a US territory not subject to UK sanctions",,136,598,734
e7e98a68e226a1817be802b51c8025a0bdd7a10c,2025-11-03T10:53:15.671567+00:00,1,SHN,"Saint Helena, Ascension and Tristan da Cunha",country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7101,NO,"The transfer is to a public university in Saint Helena, Ascension and Tristan da Cunha,","NO
Rationale: The transfer is to a public university in Saint Helena, Ascension and Tristan da Cunha,",,142,598,740
8f895fd4f2a33849d88978fa267555b154052884,2025-11-03T10:53:16.557746+00:00,1,PRY,Paraguay,country_only,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,7678,NO,The project involves a public university in a non-sanctioned country and lacks the technical,"NO
Rationale: The project involves a public university in a non-sanctioned country and lacks the technical",,135,598,733
b4bfd7681c7f0b90d97a6b2ab0109f9e58a843a5,2025-11-03T10:53:17.807757+00:00,1,IND,India,country_only,0,BRICS,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8083,NO,The project description lacks sufficient technical detail to determine if the research involves technology specified on the UK,"NO
Rationale: The project description lacks sufficient technical detail to determine if the research involves technology specified on the UK",,135,598,733
f88172cbdcf7fe19a4bfe828b77aca8b4995d5ca,2025-11-03T10:53:17.833190+00:00,1,ARM,Armenia,country_only,0,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.2,8430,YES,"The project involves collaboration with a partner in Armenia, which is subject to a UK arms embargo, necessitating","YES
Rationale: The project involves collaboration with a partner in Armenia, which is subject to a UK arms embargo, necessitating",,135,599,734
