run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
7d47fe6ff6ae6f0755359a6a98a85d953a797ee1,2025-11-03T10:14:10.082082+00:00,1,HMD,Heard Island and McDonald Islands,country_only,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8263,NO,"The provided information does not specify any controlled technology or software, and the partner's location is not subject to","NO
The provided information does not specify any controlled technology or software, and the partner's location is not subject to",,139,598,737
d21227ce20c8178003e7d02c38c060dcf2d04431,2025-11-03T10:14:10.173185+00:00,1,MAR,Morocco,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,9004,NO,"The project involves collaboration with a public university in Morocco, a country not subject to broad UK sanctions,","NO
Rationale: The project involves collaboration with a public university in Morocco, a country not subject to broad UK sanctions,",,135,598,733
ea2b2c52e647ceced23214791668083b7e2d9207,2025-11-03T10:14:10.280215+00:00,1,DJI,Djibouti,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8129,NO,"The project involves collaboration with a partner in Djibouti, which is not a destination subject to broad UK sanctions","NO
Rationale: The project involves collaboration with a partner in Djibouti, which is not a destination subject to broad UK sanctions",,135,598,733
eca3c36a1018c8f5ca5174c5fa6027e55648f315,2025-11-03T10:14:10.393845+00:00,1,JAM,Jamaica,country_only,0,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,7892,NO,"Based on the information provided, there is no indication that the research involves controlled technology or that the partner","NO
Rationale: Based on the information provided, there is no indication that the research involves controlled technology or that the partner",,135,598,733
78fd85e707a918612c31378878c65f25654d6944,2025-11-03T10:14:10.452419+00:00,1,AND,Andorra,country_only,0,Other,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8974,NO,"The project involves academic research with a partner in a non-sanctioned country, and no controlled","NO
Rationale: The project involves academic research with a partner in a non-sanctioned country, and no controlled",,135,598,733
fd43aa01d0e3994c07476852ba24f038f4804db2,2025-11-03T10:14:11.216662+00:00,1,PRI,Puerto Rico,country_only,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8383,NO,"The project involves collaboration with a university in Puerto Rico, a US territory not subject to UK sanctions,","NO
Rationale: The project involves collaboration with a university in Puerto Rico, a US territory not subject to UK sanctions,",,136,598,734
e7e98a68e226a1817be802b51c8025a0bdd7a10c,2025-11-03T10:14:18.603485+00:00,1,SHN,"Saint Helena, Ascension and Tristan da Cunha",country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8494,NO,"The project involves collaboration with a partner in a UK Overseas Territory, which is not subject to","NO
Rationale: The project involves collaboration with a partner in a UK Overseas Territory, which is not subject to",,142,598,740
8f895fd4f2a33849d88978fa267555b154052884,2025-11-03T10:14:18.899548+00:00,1,PRY,Paraguay,country_only,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8480,NO,"The project involves collaboration with a public university in Paraguay, a destination not subject to broad UK","NO
Rationale: The project involves collaboration with a public university in Paraguay, a destination not subject to broad UK",,135,598,733
b4bfd7681c7f0b90d97a6b2ab0109f9e58a843a5,2025-11-03T10:14:18.934121+00:00,1,IND,India,country_only,0,BRICS,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,7850,NO,The project description does not provide any technical details that would place the research under a specific dual-,"NO
Rationale: The project description does not provide any technical details that would place the research under a specific dual-",,135,598,733
f88172cbdcf7fe19a4bfe828b77aca8b4995d5ca,2025-11-03T10:14:19.276652+00:00,1,ARM,Armenia,country_only,0,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8514,YES,"The international partner is in Armenia, a country subject to UK trade sanctions under The Russia (Sanctions) (","YES
The international partner is in Armenia, a country subject to UK trade sanctions under The Russia (Sanctions) (",,135,598,733
d6e9a0f6206d6257306395b5c06a65f2f94fb936,2025-11-03T10:14:19.449564+00:00,1,SLE,Sierra Leone,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8026,NO,"The project involves collaboration with a public university in Sierra Leone, which is","NO
Rationale: The project involves collaboration with a public university in Sierra Leone, which is",,136,598,734
3930c93ac557e54053925c397d23cf3315813fc8,2025-11-03T10:14:20.112732+00:00,1,TCA,Turks and Caicos Islands,country_only,0,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8347,NO,"The project involves collaboration with a public university in the Turks and Caicos Islands, a British","NO
Rationale: The project involves collaboration with a public university in the Turks and Caicos Islands, a British",,139,598,737
292960edc8959db7419183caf7f96ba6b229e33e,2025-11-03T10:14:26.471037+00:00,1,SMR,San Marino,country_only,0,Other,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,7866,YES,"The project involves international collaboration, and without technical details, it is not possible to determine if the research","YES
Rationale: The project involves international collaboration, and without technical details, it is not possible to determine if the research",,136,598,734
8f23876a54363ab9957db6cefd1eeadbc861749d,2025-11-03T10:14:26.960875+00:00,1,VGB,"Virgin Islands, British",country_only,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8017,NO,"The project involves a partner in the British Virgin Islands, which is not a destination subject to UK sanctions","NO
Rationale: The project involves a partner in the British Virgin Islands, which is not a destination subject to UK sanctions",,138,598,736
c0eaedfedd68779728b08a3ced8ef68f38baf93e,2025-11-03T10:14:26.995804+00:00,1,ERI,Eritrea,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,7704,YES,"The UK maintains an arms embargo and financial sanctions against Eritrea which may restrict collaboration, including the provision","YES
Rationale: The UK maintains an arms embargo and financial sanctions against Eritrea which may restrict collaboration, including the provision",,135,598,733
42ed2b48ec796376dac53d844d5d9668f245cfd8,2025-11-03T10:14:28.327436+00:00,1,SEN,Senegal,country_only,0,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8378,NO,"The project involves collaboration with a public university in Senegal, a country not subject to broad UK","NO
Rationale: The project involves collaboration with a public university in Senegal, a country not subject to broad UK",,135,598,733
6a9859060106c4189e333f93051c5739654b905f,2025-11-03T10:14:28.546752+00:00,1,AUT,Austria,country_only,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8252,NO,"The transfer of academic research to a public university in Austria, an EU member state,","NO
Rationale: The transfer of academic research to a public university in Austria, an EU member state,",,135,598,733
fc237083abd08103f7eed953e6ab801e81e708bd,2025-11-03T10:14:28.790417+00:00,1,TON,Tonga,country_only,0,Other,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,9166,NO,"The project involves collaboration with a partner in Tonga, which is not subject to UK sanctions, and no","NO
Rationale: The project involves collaboration with a partner in Tonga, which is not subject to UK sanctions, and no",,135,598,733
e4430c58e4a45edec2bee73b41e68585bb4711d8,2025-11-03T10:14:34.517715+00:00,1,NFK,Norfolk Island,country_only,0,Other,Oceania,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8021,NO,"The project involves collaboration with a university in Norfolk Island, a territory of Australia, which","NO
Rationale: The project involves collaboration with a university in Norfolk Island, a territory of Australia, which",,136,598,734
808ab38ed5f9ed433c6810cc3dfd5b5ca7345558,2025-11-03T10:14:35.454421+00:00,1,ZAF,South Africa,country_only,0,BRICS,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8135,NO,"The project description provides no technical details to indicate the research involves controlled technology, software, or goods","NO
Rationale: The project description provides no technical details to indicate the research involves controlled technology, software, or goods",,136,598,734
2d541d9cfce5ce497252b066c192afc9b686214b,2025-11-03T10:14:35.490154+00:00,1,BHR,Bahrain,country_only,0,GCC,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,0.0,8528,YES,"The project involves an international collaboration, which constitutes a potential export of technology, and a review is required","YES
Rationale: The project involves an international collaboration, which constitutes a potential export of technology, and a review is required",,135,598,733
